Review,Studiengang,cleaned_review,sentiment,category
"Das Studium bietet vor allem ab dem 3. Semester viele Möhlichkeiten, um sich kreativ auszuleben. In den ersten zwei Semestern lernt man viel über die breite Medienlandschaft von Videoproduktion, Broadcast, Journalismus, Websiteentwicklung über Storytelling und Marketing. Im 3. Semester kann man zwischen verschiedenen Vertiefungen wählen. In der Production-Vertiefung, die ich gewählt habe, konzentrieren sich die Inhalte auf die Videoproduktion von Konzeption über Produktion bis Postproduktion. Man hat zudem die Möglichkeit...Erfahrungsbericht weiterlesen",Mittweida,bietet möhlichkeiten kreativ auszuleben ersten zwei semestern lernt breite medienlandschaft videoproduktion broadcast journalismus websiteentwicklung storytelling marketing verschiedenen vertiefungen wählen gewählt konzentrieren inhalte videoproduktion konzeption produktion postproduktion möglichkeit erfahrungsbericht weiterlesen,0.0,Sonstiges
"Ich konnte als kompletter Neuling in die Welt von Film und Fernsehen einsteigen und bin jetzt in der Branche zuhause. Ich lernte die Geschichte der Medienindustrie, die technischen Details von Produktionen und Produktionstechniken. Wurde in das journalistische Arbeiten eingeführt, bekam eine Einführung in Medienrechtliche Grundlagen und wurde geschult im Studio und unterwegs für Film und Fernsehen zu produzieren.",Mittweida,konnte kompletter neuling welt film fernsehen einsteigen branche zuhause lernte geschichte medienindustrie technischen details produktionen produktionstechniken wurde journalistische arbeiten eingeführt bekam einführung medienrechtliche grundlagen wurde geschult studio unterwegs film fernsehen produzieren,0.0,Technik
"Grundsätzlich bin ich sehr zufrieden mit meinem Medienmanagement Studium in Mittweida. Die Ausstattung der Hochschule mit TV-Studio und Radiostudio sowie technischen Geräten ist super. Manche Dozenten sind leider etwas inkompetent und einige Lehrveranstaltungen muss man wirklich nicht besuchen. Wenn man sich aber selbst organisieren kann und sich gerne engagiert ist Medienmanagement in Mittweida super. Wie oben schon gesagt ist die technische Ausstattung die einem zur Verfügung steht super, es gibt...Erfahrungsbericht weiterlesen",Mittweida,grundsätzlich zufrieden medienmanagement mittweida ausstattung radiostudio sowie technischen geräten super dozenten leider inkompetent lehrveranstaltungen wirklich besuchen organisieren gerne engagiert medienmanagement mittweida super oben schon gesagt technische ausstattung verfügung steht super gibt erfahrungsbericht weiterlesen,0.3333333333333333,Dozenten
"Der Bachelor Medienmanagement ist sehr sehr praktisch ausgerichtet. Man kann beinahe jeden Aspekt der Medienproduktion und des -vertriebs üben und sich auf dasjenige Feld fokussieren, welches am besten zu einem passt. Dadurch entstehen interdisziplinäre Teams, welche großartige Projekte mithilfe der Dozierenden auf die Beine stellen können.",Mittweida,bachelor medienmanagement praktisch ausgerichtet beinahe aspekt medienproduktion üben dasjenige feld fokussieren besten passt dadurch entstehen interdisziplinäre teams großartige projekte mithilfe dozierenden beine stellen,0.0,Praxisbezug
"Leider wird man oft ins kalte Wasser geschmissen, was nicht unbedingt schlecht ist, allerdings bekommt man kaum Feedback. Während der Tätigkeit wird viel gemeckert, danach nur noch gelobt und nicht mehr kritisiert. Irgendwie seltsam. Davon abgesehen ist die Organisation und Erreichbarkeit der Dozenten schrecklich. Vieles wird am Ende einfach fallen gelassen, weil die Zeit für die Orga dann fehlt. Erreichen kann man die Profs nur sehr schlecht und man kann...Erfahrungsbericht weiterlesen",Mittweida,leider oft kalte wasser geschmissen unbedingt schlecht allerdings bekommt kaum feedback tätigkeit gemeckert danach gelobt kritisiert irgendwie seltsam davon abgesehen organisation erreichbarkeit dozenten schrecklich vieles ende einfach fallen gelassen zeit orga fehlt erreichen profs schlecht erfahrungsbericht weiterlesen,0.0,Dozenten
"Die Hochschule Mittweida bietet ein umfangreiches Angebot, gerade im Studiengang Medienmanagement an, wobei die Auswahlplätze zur Aufnahme des Studiengangs jedes Jahr begrenzt sind.Der Studienverlauf baut sich Schritt für Schritt auf. Zu Beginn des Studiums findet nicht nur ausschließlich der theoretische Aspekt statt.Auch durch kleinere, praktische Arbeiten in Seminaren kann man bereits einen Einblick für den weiteren Verlauf der Studieninhalte erhalten.Vertiefungsrichtungen sind je nach Interessensbereich ab...Erfahrungsbericht weiterlesen",Mittweida,mittweida bietet umfangreiches angebot gerade medienmanagement wobei auswahlplätze aufnahme studiengangs jahr begrenzt studienverlauf baut schritt schritt beginn studiums findet ausschließlich theoretische aspekt kleinere praktische arbeiten seminaren bereits einblick weiteren verlauf studieninhalte je interessensbereich erfahrungsbericht weiterlesen,0.0,Sonstiges
"Man entscheidet selbst, in welchen Projekten man dabei sein möchte und damit auch, was man am Ende aus dem Studium mitnimmt. Die Vorlesungen haben nur einen sehr geringen Stellenwert, wiederholen sich zum Teil inhaltlich noch sehr häufig, was aber in Zukunft überarbeitet werden soll.",Mittweida,entscheidet projekten möchte ende mitnimmt vorlesungen geringen stellenwert wiederholen teil inhaltlich häufig zukunft überarbeitet,0.0,Praxisbezug
"Die theoretischen Vorlesungen spielen fast keine Rolle, jeder der dort anwesend ist, schafft es in der Regel auch mit guten Noten durch alle Prüfungen. Spannend sind die vielen praktischen Projekte mit den Kommilitonen gemeinsam, wo verschiedene Events und Live Produktionen über das Jahr durchgeführt werden. ein großer Nachteil sind dabei allerdings die leitenden professoren, die ihre Studierenden kaum konstruktiv unterstützen.",Mittweida,theoretischen vorlesungen spielen fast rolle anwesend schafft regel guten noten prüfungen spannend vielen praktischen projekte kommilitonen gemeinsam verschiedene events live produktionen jahr durchgeführt großer nachteil allerdings leitenden professoren studierenden kaum konstruktiv unterstützen,0.16818181818181818,Dozenten
"Die Lehrinhalte sind sehr stark mit dem Alltag verknüpft, man kommt in den Genuss vielerlei unterschiedlicher praktischer Erfahrung, ab dem dritten Semester erwartet Studenten eine weitgefächerte Vertiefungen in verschiedenste Themenbereiche (E-Sports Management, Medienrecht, Journalismus etc).",Mittweida,lehrinhalte stark alltag verknüpft kommt genuss vielerlei unterschiedlicher praktischer erfahrung dritten erwartet studenten weitgefächerte vertiefungen verschiedenste themenbereiche management medienrecht journalismus etc,-0.2,Sonstiges
"Bei Medienmanagement in Mittweida trifft viel Gutes aufeinander. Die Hochschule ist im Vergleich zu Universitäten sehr familiär und die Seminargruppen klein. Die Technik für die Praxislehre ist auf dem allerneuesten Stand. Man muss sich nur mit der Kleinstadt Mittweida arrangieren, in der am Wochenende nichts los ist.",Mittweida,medienmanagement mittweida trifft gutes aufeinander vergleich universitäten familiär seminargruppen klein technik praxislehre allerneuesten stand kleinstadt mittweida arrangieren wochenende los,0.0,Technik
"Die Inhalte des Studiengangs sind sehr vielfältig, jeder Bereich der Medienwelt wird abgedeckt und den Studierenden in Vorlesungen oder Seminaren vermittelt. Durch viele verschiedene Projekte kann man sich auch praktisch an den Medien versuchen (z. B. im TV Studio, im Radio, Journalismus und bei Agentur Projekten). Die Organisation des Studiums könnte allerdings besser und etwas weniger chaotisch sein.",Mittweida,inhalte studiengangs vielfältig bereich medienwelt abgedeckt studierenden vorlesungen seminaren vermittelt verschiedene projekte praktisch medien versuchen tv studio radio journalismus agentur projekten organisation studiums allerdings besser weniger chaotisch,0.0,Organisation
"Ich studiere gerade im vierten Semester Medienmanagement an der Hochschule Mittweida. Überzeugt haben mich die vielen Praxis bezogenen Projekte, bei denen man direkt das gelernte umsetzen kann. Auch die Dozenten und Professoren sind sehr kompetent. An manchen Ecken hinkt jedoch die Orga.",Mittweida,studiere gerade vierten medienmanagement mittweida überzeugt vielen praxis bezogenen projekte denen direkt gelernte umsetzen dozenten professoren kompetent ecken hinkt orga,0.0,Dozenten
Ich habe an der Universität zu MittweidaEiniges an Inhalten mitnehmen können. Erfahrene Dozenten vermittelten kompetente Unterrichtsinhalte an alle Studierenden.Die Universität bietet eine Bibliothek die ausreichend ausgestattet ist. Für Studenten mit der Fachrichtung Medienmanagement gibt es ein sehr modern ausgestattetes Fernsehstudio in dem Sie lernen können.,Mittweida,mittweidaeiniges inhalten mitnehmen erfahrene dozenten vermittelten kompetente unterrichtsinhalte bietet bibliothek ausreichend ausgestattet studenten fachrichtung medienmanagement gibt modern ausgestattetes fernsehstudio lernen,0.2,Dozenten
"Freunden haben mir mir diese HS empfohlen und sind somit sehr zufrieden. Werde dort auch studieren ab kommenden Semester. Es gibt Gruppenarbeiten, in denen man das gelernte anwenden kann. Die Studierenden sind auch alle total freundlich, sodass das Zusammenarbeiten Spaß macht.",Mittweida,freunden hs empfohlen somit zufrieden kommenden gibt gruppenarbeiten denen gelernte anwenden studierenden total freundlich sodass zusammenarbeiten spaß macht,0.0,Sonstiges
"Studium in Mittweida macht Spaß und vermittelt gute Inhalte. Sie Ausstattung an Technik ist sehr gut und es gibt viele praxisnahe Erfahrungen sowie Eindrücke. Obwohl Mittweida klein ist, kann man viele Dinge erleben und bei verschiedensten Veranstaltungen mitwirken. Leider ist sie Organisation teilweise etwas verwirrend oder sehr spontan. Trotz öfters mal auftretender Verwirrung, macht det Studienaltag aber Spaß.",Mittweida,mittweida macht spaß vermittelt gute inhalte ausstattung technik gut gibt praxisnahe erfahrungen sowie eindrücke mittweida klein dinge erleben verschiedensten veranstaltungen mitwirken leider organisation teilweise verwirrend spontan trotz öfters mal auftretender verwirrung macht det studienaltag spaß,0.0,Technik
"Das Studium bereitet perfekt auf das kommende Berufsleben vor. Die Dozenten sind hilfreich, seriös und freundlich. Die Vorlesungen sind verständlich und informativ. Bei Fragen oder Hilfe wird stets geholfen. Bei E-Mail-Kontakt wird zügig geantwortet. Die Organisation ist top, vor allem während Corona.",Mittweida,bereitet perfekt kommende berufsleben dozenten hilfreich seriös freundlich vorlesungen verständlich informativ fragen hilfe stets geholfen zügig geantwortet organisation top corona,0.5,Dozenten
"Medienmanagement ist durch die Kombination aus praxisnahen Seminaren und (derzeit digitalen) Vorlesungen ein Studiengang, den ich jeden empfehlen kann, der sich in seiner beruflichen Zukunft im Medienbereich sieht. Dabei steht vorallem das Ausprobieren von verschiedenen Medienformen und Inhalten im Vordergrund.",Mittweida,medienmanagement kombination praxisnahen seminaren derzeit digitalen vorlesungen empfehlen beruflichen zukunft medienbereich sieht steht vorallem ausprobieren verschiedenen medienformen inhalten vordergrund,0.0,Praxisbezug
"Alles ist sehr modern gestaltet und es ist Praxisnah ausgerichtet. Man lernt also an unserer Hochschule schon, wie man Kameras etc. bedient und muss dies nicht erst im späteren Berufsleben erlernen. Die meisten Dozenten sind sehr kompetent und helfen einem stets, wenn man Fragen hat.",Mittweida,modern gestaltet praxisnah ausgerichtet lernt unserer schon kameras etc bedient erst späteren berufsleben erlernen meisten dozenten kompetent helfen stets fragen,0.2,Dozenten
"Das Medienmanagement Studium in Mittweida hat mir gute Grundlagen vermittelt. Die Ausstattung dort ist super und viele der Dozent:innen wissen wovon sie reden. Auch die Stadt ist super fürs Leben als Student:in. Wenn nicht gerade eine Pandemie herrscht, ist Mittweida ein top Standort zum studieren und leben.",Mittweida,medienmanagement mittweida gute grundlagen vermittelt ausstattung super innen wissen wovon reden stadt super fürs leben gerade pandemie herrscht mittweida top standort leben,0.38888888888888884,Ausstattung
"Der Fokus meines Studiums samt meiner Esport Vertiefung hat den Fokus auf Projektmanagement gelegt. Allerdings konnte man in alle Bereiche reinschnuppern. Somit bin ich nun geübt in Grafik, Content Produktion und als Aufnahmeleitung. Man kann und muss sich für die ideale Erfahrung irgendwann auf einem Medienbereich festlegen, jedoch können unentschlossene auch einmal alles probieren, nur wird man dann irgendwann nicht als kompetente Kraft angesehen. Hier beruht der Erfahrungsgewinn auch viel...Erfahrungsbericht weiterlesen",Mittweida,fokus studiums samt esport vertiefung fokus projektmanagement gelegt allerdings konnte bereiche reinschnuppern somit geübt grafik content produktion aufnahmeleitung ideale erfahrung irgendwann medienbereich festlegen unentschlossene probieren irgendwann kompetente kraft angesehen beruht erfahrungsgewinn erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Die Hochschule samt Dozenten und Ausstattung ist im Grunde super, jedoch wirkt manches etwas unorganisiert. Wenn man selbst Lust hat sich einzubringen und engagieren kann man aber super viel machen und hat viele Möglichkeiten. Die Studieninhalte gefallen mir bisher sehr gut. Insgesamt war Medienmanagement in Mittweida eine sehr gute Entscheidung für mich.",Mittweida,samt dozenten ausstattung grunde super wirkt unorganisiert lust einzubringen engagieren super möglichkeiten studieninhalte gefallen gut insgesamt medienmanagement mittweida gute entscheidung,0.3333333333333333,Dozenten
"Medienmanagement ist ein Studiengang, der sehr praxisbezogen ist und weniger auf die Theorie den Fokus legt. Diese Herangehensweise habe ich als sehr gut empfunden, da in der Medienbranche neunmal die Praxis mehr zählt, als die Theorie. Durch Projekte, in denen ich mein Wissen direkt anwissen und erproben konnte, fühle ich mich sehr gut vorbereitet für die Arbeitswelt und habe mich im Praktikum sehr gut und für alle zufriedenstellend eingliedern können....Erfahrungsbericht weiterlesen",Mittweida,medienmanagement praxisbezogen weniger theorie fokus legt herangehensweise gut empfunden medienbranche neunmal praxis zählt theorie projekte denen wissen direkt anwissen erproben konnte fühle gut vorbereitet arbeitswelt praktikum gut zufriedenstellend eingliedern erfahrungsbericht weiterlesen,0.0,Praxisbezug
